;Married;Number of Dependents;Zip Code;Number of Referrals;Tenure in Months;Offer;Internet Type;Avg Monthly GB Download;Contract;Paperless Billing;Payment Method;Monthly Charge;Age_disc;Total Streaming;Premium Services;Refunds;Average Monthly Extra Data Charges
4913;Yes;0;0.8688524590163933;1;1.0;Offer A;None;0.0;Two Year;Yes;Credit Card;0.08929812115582925;0.6666666666666667;0.0;0.16666666666666666;0.0;0.0
4914;No;1;0.6557377049180317;0;0.0;Offer E;Cable;0.22352941176470587;Month-to-Month;No;Credit Card;0.16266738826764576;0.4166666666666667;0.0;0.3333333333333333;0.0;0.625
4915;No;0;0.32786885245901587;0;0.8169014084507042;Offer B;Fiber Optic;0.058823529411764705;Two Year;Yes;Bank Withdrawal;0.7047311183108687;1.0;0.0;0.8333333333333333;0.0;0.0
4916;No;0;0.4590163934426226;0;0.056338028169014086;Offer E;Fiber Optic;0.6941176470588235;Month-to-Month;No;Bank Withdrawal;0.6125368418743098;0.08333333333333337;0.3333333333333333;0.16666666666666666;0.0;0.0
4917;Yes;0;0.5737704918032787;1;1.0;Offer A;Fiber Optic;0.023529411764705882;Two Year;Yes;Bank Withdrawal;0.948008161892155;0.9166666666666667;0.6666666666666666;1.0;0.0;0.0
4918;Yes;1;0.8196721311475397;1;0.056338028169014086;None;Cable;0.1411764705882353;Month-to-Month;Yes;Credit Card;0.37601749394805944;0.3333333333333333;0.0;0.5;0.0;0.0
4919;No;0;0.42622950819672134;0;0.7746478873239437;Offer B;None;0.0;One Year;Yes;Mailed Check;0.0429596366641557;0.3333333333333333;0.0;0.0;0.0;0.0
4920;Yes;1;0.0;1;0.3098591549295775;Offer D;None;0.0;Two Year;No;Credit Card;0.04006348138342608;0.16666666666666669;0.0;0.0;0.0;0.0
4921;No;0;0.42622950819672134;0;0.04225352112676056;None;DSL;0.15294117647058825;Month-to-Month;No;Credit Card;0.33788478275178635;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0
4922;No;0;0.557377049180328;0;0.014084507042253521;None;Fiber Optic;0.29411764705882354;Month-to-Month;Yes;Bank Withdrawal;0.6149503046082512;0.25000000000000006;0.0;0.5;0.0;0.0
4923;Yes;0;0.9836065573770494;1;0.14084507042253522;None;None;0.0;One Year;Yes;Credit Card;0.03668463355590826;0.25000000000000006;0.0;0.0;0.0;0.0
4924;Yes;0;0.04918032786885185;1;0.7323943661971831;None;None;0.0;Two Year;No;Credit Card;0.08060965531364048;1.0;0.0;0.16666666666666666;0.0;0.0
4925;No;0;0.6557377049180317;0;0.26760563380281693;Offer D;Fiber Optic;0.2588235294117647;Month-to-Month;No;Credit Card;0.5266175685459984;1.0;0.0;0.16666666666666666;0.0;0.0
4926;Yes;1;0.03278688524590123;1;1.0;None;None;0.0;Two Year;No;Credit Card;0.028478860260507693;0.5833333333333333;0.0;0.0;0.0;0.0
4927;No;0;0.4098360655737707;0;0.35211267605633806;Offer C;Cable;0.8352941176470589;One Year;Yes;Credit Card;0.3793963417755773;0.16666666666666669;0.0;0.5;0.0;0.0
4928;Yes;1;0.6557377049180317;1;0.4225352112676057;Offer C;Cable;0.29411764705882354;One Year;No;Bank Withdrawal;0.4170463604250621;0.75;1.0;0.6666666666666666;0.0;0.0
4929;Yes;1;0.8524590163934427;1;0.25352112676056343;Offer D;Cable;0.24705882352941178;One Year;Yes;Bank Withdrawal;0.3108540001316435;0.6666666666666667;0.0;0.3333333333333333;0.0;0.0
4930;Yes;0;0.9836065573770494;1;0.6619718309859155;None;DSL;0.023529411764705882;One Year;Yes;Bank Withdrawal;0.4073925094892968;0.75;0.6666666666666666;0.3333333333333333;0.0;0.0
4931;No;0;0.8032786885245891;0;0.056338028169014086;Offer E;Fiber Optic;0.49411764705882355;Month-to-Month;Yes;Bank Withdrawal;0.6106060716871569;0.08333333333333337;0.6666666666666666;0.0;1.0;0.025
4932;No;0;0.5409836065573774;0;0.014084507042253521;None;None;0.0;Month-to-Month;Yes;Mailed Check;0.03668463355590826;0.16666666666666669;0.0;0.0;0.0;0.0
4933;Yes;0;0.4098360655737707;1;0.33802816901408456;Offer C;Fiber Optic;0.29411764705882354;One Year;Yes;Bank Withdrawal;0.697973422655833;1.0;0.3333333333333333;0.5;0.0;0.0
4934;Yes;1;0.06557377049180246;1;0.7464788732394366;Offer B;Fiber Optic;0.8823529411764706;Two Year;Yes;Bank Withdrawal;0.6101233791403686;0.16666666666666669;0.0;0.5;0.0;0.0
4935;Yes;0;0.557377049180328;1;0.943661971830986;Offer A;Fiber Optic;0.1764705882352941;One Year;Yes;Credit Card;0.6139849195146747;0.9166666666666667;0.0;0.5;0.0;0.0
4936;Yes;0;1.0;1;0.971830985915493;Offer A;DSL;0.29411764705882354;Two Year;No;Bank Withdrawal;0.5425464225900114;0.5;0.3333333333333333;0.6666666666666666;0.0;0.010714285714285714
4937;Yes;0;0.0;1;0.23943661971830985;Offer D;DSL;0.2;Month-to-Month;Yes;Bank Withdrawal;0.266446285827123;0.3333333333333333;0.0;0.16666666666666666;0.0;0.0
4938;No;0;0.9016393442622945;0;0.02816901408450704;None;Fiber Optic;0.6941176470588235;Month-to-Month;Yes;Credit Card;0.7940292394666979;0.16666666666666669;1.0;0.3333333333333333;0.0;0.04166666666666667
4939;No;0;0.21311475409835978;0;0.619718309859155;None;DSL;0.07058823529411765;Month-to-Month;Yes;Bank Withdrawal;0.5715079753973074;0.6666666666666667;1.0;0.5;0.0;0.0
4940;No;0;0.524590163934425;0;0.0;Offer E;Cable;0.12941176470588234;Month-to-Month;Yes;Bank Withdrawal;0.25244820197026324;0.4166666666666667;0.0;0.16666666666666666;0.0;0.0
4941;No;0;0.9180327868852451;0;0.0;None;Fiber Optic;0.611764705882353;Month-to-Month;No;Bank Withdrawal;0.5719906679440956;0.0;0.0;0.3333333333333333;0.0;0.0
4942;No;0;0.0;0;0.647887323943662;None;None;0.0;Two Year;No;Bank Withdrawal;0.03571924846233171;0.08333333333333337;0.0;0.0;0.0;0.0
4943;Yes;0;0.3606557377049171;1;0.6338028169014085;Offer B;Fiber Optic;0.03529411764705882;Month-to-Month;Yes;Bank Withdrawal;0.6144676120614629;0.8333333333333335;0.3333333333333333;0.0;0.0;0.005434782608695652
4944;Yes;0;0.8688524590163933;1;0.971830985915493;None;DSL;0.09411764705882353;Two Year;Yes;Credit Card;0.6931464971879504;0.8333333333333335;0.6666666666666666;1.0;0.0;0.0
4945;Yes;1;0.6557377049180317;1;0.971830985915493;Offer A;None;0.0;Two Year;No;Credit Card;0.07047311183108687;0.08333333333333337;0.0;0.16666666666666666;0.0;0.0
4946;Yes;1;0.3442622950819665;1;0.5070422535211268;Offer C;Cable;0.611764705882353;One Year;Yes;Bank Withdrawal;0.2263828044436969;0.08333333333333337;0.0;0.6666666666666666;0.0;0.0
4947;Yes;1;0.42622950819672134;1;0.19718309859154928;None;Fiber Optic;0.3529411764705882;One Year;No;Bank Withdrawal;0.8220254071804174;0.08333333333333337;1.0;0.3333333333333333;0.0;0.1
4948;No;0;0.9836065573770494;0;0.7605633802816901;Offer B;Fiber Optic;0.047058823529411764;Month-to-Month;Yes;Bank Withdrawal;0.625569540637593;0.3333333333333333;0.0;0.5;0.0;0.0
4949;Yes;0;0.9672131147540988;0;0.8028169014084507;None;Cable;0.27058823529411763;One Year;Yes;Credit Card;0.27272128893537045;0.5833333333333333;1.0;0.16666666666666666;0.0;0.0
4950;Yes;0;0.3770491803278677;1;0.5915492957746479;None;DSL;0.27058823529411763;One Year;Yes;Credit Card;0.3822924970563069;0.5;0.3333333333333333;0.16666666666666666;0.0;0.0
4951;No;0;1.0;0;0.11267605633802817;Offer E;Fiber Optic;0.047058823529411764;Month-to-Month;Yes;Bank Withdrawal;0.7081099661383865;0.75;0.3333333333333333;0.5;0.0;0.0
4952;No;0;0.9836065573770494;0;0.07042253521126761;None;None;0.0;Month-to-Month;No;Mailed Check;0.03137501554123731;0.6666666666666667;0.0;0.0;0.0;0.0
4953;Yes;0;0.5409836065573774;1;0.7605633802816901;Offer B;None;0.0;One Year;No;Bank Withdrawal;0.028478860260507693;0.5833333333333333;0.0;0.0;0.0;0.0
4954;Yes;1;0.278688524590164;1;1.0;Offer A;None;0.0;Two Year;No;Bank Withdrawal;0.081575040407217;0.75;0.0;0.16666666666666666;0.0;0.0
4955;No;0;0.9508196721311464;0;0.09859154929577466;None;None;0.0;Month-to-Month;No;Credit Card;0.023651934792625035;0.3333333333333333;0.0;0.0;0.0;0.0
4956;No;0;0.9344262295081958;0;0.09859154929577466;Offer E;Fiber Optic;0.09411764705882353;Month-to-Month;Yes;Bank Withdrawal;0.6786657207843023;0.5;0.3333333333333333;0.3333333333333333;0.0;0.0
4957;Yes;0;0.8196721311475397;1;0.9295774647887325;Offer A;None;0.0;One Year;Yes;Bank Withdrawal;0.03958078883663785;0.5833333333333333;0.0;0.0;0.0;0.0
4958;Yes;1;0.8688524590163933;1;0.9577464788732395;None;None;0.0;Two Year;No;Bank Withdrawal;0.03330578572839038;0.16666666666666669;0.0;0.0;0.0;0.0
4959;Yes;1;0.8688524590163933;1;0.6056338028169015;None;DSL;0.8117647058823529;One Year;Yes;Bank Withdrawal;0.36250210263798793;0.08333333333333337;1.0;0.3333333333333333;0.0;0.002840909090909091
4960;No;0;0.6065573770491799;0;0.0;Offer E;DSL;0.1411764705882353;Month-to-Month;No;Mailed Check;0.2669289783739112;0.4166666666666667;0.0;0.16666666666666666;0.0;0.0
4961;Yes;0;0.557377049180328;1;0.0;Offer E;None;0.0;Month-to-Month;Yes;Credit Card;0.03958078883663785;1.0;0.0;0.0;0.0;0.0
4962;Yes;0;0.8688524590163933;1;0.35211267605633806;None;Fiber Optic;0.11764705882352941;Month-to-Month;No;Bank Withdrawal;0.6038483760321212;0.5;0.0;0.5;0.0;0.0
4963;Yes;0;0.42622950819672134;1;0.5352112676056339;Offer C;Fiber Optic;0.22352941176470587;Month-to-Month;Yes;Credit Card;0.6714253325824784;0.16666666666666669;0.3333333333333333;0.3333333333333333;0.0;0.0
4964;No;0;0.524590163934425;0;0.18309859154929578;Offer D;Fiber Optic;0.2;Month-to-Month;Yes;Bank Withdrawal;0.7351407487585295;0.4166666666666667;1.0;0.16666666666666666;0.0;0.0
4965;No;0;0.9016393442622945;0;0.7464788732394366;None;Fiber Optic;0.11764705882352941;Month-to-Month;Yes;Bank Withdrawal;0.6057791462192741;0.8333333333333335;0.0;0.5;0.0;0.0
4966;No;0;0.8688524590163933;0;0.676056338028169;Offer B;Fiber Optic;0.3176470588235294;Month-to-Month;No;Bank Withdrawal;0.7911330841859685;0.5833333333333333;1.0;0.5;0.0;0.0
4967;Yes;0;0.21311475409835978;0;0.9014084507042254;None;Fiber Optic;0.08235294117647059;Two Year;No;Bank Withdrawal;0.8871889009968335;0.5833333333333333;1.0;0.8333333333333333;0.0;0.0
4968;Yes;0;0.7868852459016384;1;0.5211267605633804;Offer C;DSL;0.18823529411764706;One Year;No;Credit Card;0.5044137113937381;0.25000000000000006;0.6666666666666666;0.6666666666666666;0.0;0.0
4969;No;0;0.7377049180327866;0;0.014084507042253521;None;Fiber Optic;0.4588235294117647;Month-to-Month;No;Bank Withdrawal;0.5039310188469499;0.08333333333333337;0.3333333333333333;0.16666666666666666;0.0;0.0
4970;Yes;1;0.21311475409835978;1;0.8309859154929577;None;Fiber Optic;0.8941176470588235;Two Year;Yes;Bank Withdrawal;0.9060139103215756;0.5;1.0;0.6666666666666666;1.0;0.016666666666666666
4971;Yes;0;0.557377049180328;1;0.9577464788732395;Offer A;Fiber Optic;0.4823529411764706;Two Year;Yes;Bank Withdrawal;0.924838919646318;0.16666666666666669;1.0;1.0;0.0;0.0
4972;Yes;1;0.9344262295081958;1;0.971830985915493;None;Fiber Optic;0.32941176470588235;One Year;Yes;Bank Withdrawal;0.86305427365742;0.25000000000000006;1.0;0.6666666666666666;0.0;0.0
4973;No;0;0.11475409836065609;0;0.04225352112676056;None;DSL;0.2588235294117647;Month-to-Month;Yes;Bank Withdrawal;0.3779482641352125;0.5;0.6666666666666666;0.16666666666666666;0.0;0.0
4974;No;0;0.8524590163934427;0;0.18309859154929578;Offer D;DSL;0.08235294117647059;One Year;Yes;Mailed Check;0.3620194100911997;0.25000000000000006;0.0;0.5;0.0;0.0
4975;No;0;0.8032786885245891;0;0.0;None;Fiber Optic;0.3529411764705882;Month-to-Month;Yes;Bank Withdrawal;0.5613714319147538;0.08333333333333337;0.0;0.3333333333333333;0.0;0.0
4976;Yes;1;0.7704918032786878;1;0.9859154929577465;Offer A;DSL;0.6235294117647059;Two Year;No;Bank Withdrawal;0.6632195592870778;0.25000000000000006;1.0;0.8333333333333333;0.0;0.0
4977;No;0;0.278688524590164;0;0.943661971830986;None;Fiber Optic;0.08235294117647059;Two Year;Yes;Bank Withdrawal;0.8239561773675703;0.3333333333333333;0.6666666666666666;0.8333333333333333;0.0;0.0
4978;No;0;0.3770491803278677;0;0.26760563380281693;None;DSL;0.3176470588235294;Month-to-Month;Yes;Credit Card;0.4329752144690749;0.75;0.3333333333333333;0.3333333333333333;0.0;0.0
4979;No;0;0.9180327868852451;0;0.07042253521126761;None;Fiber Optic;0.10588235294117647;Month-to-Month;Yes;Bank Withdrawal;0.6530830158045242;0.5833333333333333;0.6666666666666666;0.3333333333333333;0.0;0.0
4980;Yes;0;0.8852459016393439;1;0.9859154929577465;Offer A;Fiber Optic;0.03529411764705882;Two Year;Yes;Bank Withdrawal;0.7978907798410042;1.0;0.3333333333333333;0.8333333333333333;0.0;0.0
4981;Yes;1;0.524590163934425;1;0.9154929577464789;None;None;0.0;Two Year;Yes;Credit Card;0.08254042550079355;0.6666666666666667;0.0;0.16666666666666666;0.0;0.0
4982;No;0;0.21311475409835978;0;0.04225352112676056;None;DSL;0.4823529411764706;Month-to-Month;Yes;Bank Withdrawal;0.32630016162886794;0.08333333333333337;0.0;0.3333333333333333;0.0;0.0
4983;No;1;0.8524590163934427;0;0.7605633802816901;Offer B;None;0.0;One Year;No;Bank Withdrawal;0.02268654969904854;0.5833333333333333;0.0;0.0;0.0;0.0
4984;Yes;1;0.21311475409835978;0;1.0;None;None;0.0;Two Year;No;Credit Card;0.07095580437787516;0.5;0.0;0.16666666666666666;0.0;0.0
4985;Yes;1;0.3606557377049171;1;0.23943661971830985;None;None;0.0;Month-to-Month;No;Credit Card;0.03571924846233171;0.3333333333333333;0.0;0.0;0.0;0.0
4986;Yes;0;0.31147540983606525;1;0.33802816901408456;None;Fiber Optic;0.09411764705882353;Month-to-Month;Yes;Credit Card;0.7621715313786723;0.5;1.0;0.3333333333333333;0.0;0.0
4987;No;0;0.8032786885245891;0;0.5492957746478874;None;DSL;0.22352941176470587;One Year;Yes;Credit Card;0.6178464598889808;0.3333333333333333;1.0;0.6666666666666666;0.0;0.0
4988;Yes;0;0.278688524590164;1;0.9859154929577465;None;None;0.0;Two Year;Yes;Credit Card;0.07240388201823994;0.16666666666666669;0.0;0.16666666666666666;0.0;0.0
4989;No;0;0.9836065573770494;0;0.3943661971830986;None;Cable;0.2588235294117647;Month-to-Month;Yes;Credit Card;0.08060965531364048;0.5833333333333333;0.0;0.16666666666666666;0.0;0.0
4990;Yes;0;0.6393442622950811;1;0.3943661971830986;None;Fiber Optic;0.18823529411764706;One Year;No;Bank Withdrawal;0.7081099661383865;0.9166666666666667;0.6666666666666666;0.5;0.0;0.0
4991;Yes;1;0.278688524590164;1;0.8450704225352113;Offer B;Fiber Optic;0.1411764705882353;Two Year;No;Credit Card;0.9494562395325197;0.3333333333333333;1.0;1.0;0.0;0.0
4992;Yes;0;0.21311475409835978;1;0.014084507042253521;None;None;0.0;Month-to-Month;No;Bank Withdrawal;0.03234040063481386;0.3333333333333333;0.0;0.0;0.0;0.0
4993;Yes;1;0.9836065573770494;1;0.7746478873239437;Offer B;DSL;0.15294117647058825;Two Year;Yes;Bank Withdrawal;0.4155982827846972;0.4166666666666667;0.0;0.6666666666666666;1.0;0.0
4994;No;1;0.21311475409835978;0;0.16901408450704225;Offer D;Fiber Optic;0.2588235294117647;Month-to-Month;Yes;Credit Card;0.5941945250963556;0.5833333333333333;0.3333333333333333;0.0;0.0;0.14423076923076925
4995;No;0;0.32786885245901587;0;0.11267605633802817;None;Fiber Optic;0.10588235294117647;Two Year;No;Credit Card;0.5671637424762128;0.75;0.0;0.3333333333333333;0.0;0.0
4996;Yes;1;0.5737704918032787;1;0.08450704225352114;None;DSL;0.32941176470588235;Two Year;No;Credit Card;0.3176116957866792;0.4166666666666667;0.6666666666666666;0.6666666666666666;0.0;0.0
4997;No;0;0.9180327868852451;0;0.014084507042253521;None;Fiber Optic;0.21176470588235294;Month-to-Month;Yes;Bank Withdrawal;0.7443119071475064;0.9166666666666667;0.6666666666666666;0.3333333333333333;0.0;0.0
4998;No;0;0.278688524590164;0;0.5633802816901409;Offer B;Fiber Optic;0.1764705882352941;One Year;Yes;Bank Withdrawal;0.7028003481237157;0.6666666666666667;0.3333333333333333;0.5;0.0;0.0
4999;No;0;0.44262295081967196;0;0.647887323943662;None;DSL;0.11764705882352941;Two Year;No;Bank Withdrawal;0.41366751259754414;0.9166666666666667;0.0;0.6666666666666666;0.0;0.0
5000;No;0;0.7704918032786878;0;0.4084507042253521;None;None;0.0;One Year;No;Mailed Check;0.028478860260507693;0.6666666666666667;0.0;0.0;0.0;0.0
5001;No;0;0.7377049180327866;0;0.47887323943661975;None;Fiber Optic;0.22352941176470587;Month-to-Month;Yes;Bank Withdrawal;0.7945119320134861;0.8333333333333335;0.6666666666666666;0.3333333333333333;0.0;0.04285714285714286
5002;No;0;0.0;0;0.7464788732394366;None;DSL;0.24705882352941178;One Year;No;Bank Withdrawal;0.26403282309318166;0.5;0.6666666666666666;0.5;0.0;0.0
5003;Yes;0;0.8196721311475397;1;0.22535211267605634;None;Cable;0.18823529411764706;Month-to-Month;Yes;Credit Card;0.8080273233235578;0.9166666666666667;0.6666666666666666;0.5;0.0;0.0
5004;Yes;1;0.6393442622950811;1;1.0;Offer A;Fiber Optic;0.12941176470588234;Two Year;No;Credit Card;0.9089100656023053;0.16666666666666669;1.0;0.6666666666666666;0.0;0.022569444444444448
5005;Yes;0;0.8032786885245891;1;0.323943661971831;None;Fiber Optic;0.09411764705882353;Month-to-Month;Yes;Bank Withdrawal;0.6999041928429861;0.25000000000000006;0.6666666666666666;0.5;0.0;0.0
5006;No;0;0.3606557377049171;0;0.5070422535211268;None;Cable;0.10588235294117647;One Year;No;Bank Withdrawal;0.4624194598231591;0.3333333333333333;0.3333333333333333;0.5;0.0;0.0
5007;Yes;1;0.9016393442622945;1;0.6619718309859155;Offer B;None;0.0;Two Year;No;Bank Withdrawal;0.03330578572839038;0.6666666666666667;0.0;0.0;0.0;0.0
5008;No;0;0.42622950819672134;0;0.9577464788732395;None;Fiber Optic;0.15294117647058825;Two Year;No;Bank Withdrawal;0.8422984941455245;0.4166666666666667;1.0;0.6666666666666666;0.0;0.0
5009;Yes;0;0.9180327868852451;1;0.4225352112676057;Offer C;Cable;0.32941176470588235;Month-to-Month;Yes;Credit Card;0.47931369896074844;0.5833333333333333;0.6666666666666666;0.5;0.0;0.0
5010;Yes;1;0.8360655737704921;1;0.5211267605633804;Offer C;DSL;0.6941176470588235;Two Year;Yes;Bank Withdrawal;0.6627368667402895;0.08333333333333337;1.0;0.8333333333333333;0.0;0.0
5011;No;0;0.9672131147540988;0;0.5070422535211268;Offer C;Cable;0.07058823529411765;Month-to-Month;Yes;Credit Card;0.2263828044436969;0.75;0.6666666666666666;0.3333333333333333;0.0;0.0
5012;Yes;0;0.7377049180327866;1;0.04225352112676056;None;Fiber Optic;0.09411764705882353;Two Year;Yes;Bank Withdrawal;0.5159983325166566;0.8333333333333335;0.0;0.16666666666666666;1.0;0.0
5013;Yes;0;0.11475409836065609;1;0.6338028169014085;Offer B;Fiber Optic;0.3411764705882353;One Year;Yes;Bank Withdrawal;0.8340927208501241;0.3333333333333333;1.0;0.5;0.0;0.03532608695652174
5014;No;0;0.7377049180327866;0;0.28169014084507044;Offer D;None;0.0;Month-to-Month;No;Credit Card;0.03137501554123731;0.6666666666666667;0.0;0.0;0.0;0.0
5015;No;0;0.6065573770491799;0;0.5352112676056339;Offer C;Fiber Optic;0.3529411764705882;Month-to-Month;Yes;Bank Withdrawal;0.8654677363913614;0.5833333333333333;1.0;0.6666666666666666;0.0;0.0
5016;No;0;0.7704918032786878;0;0.22535211267605634;None;Cable;0.2588235294117647;One Year;No;Credit Card;0.6261374142220499;0.4166666666666667;1.0;0.6666666666666666;0.0;0.0
5017;No;0;0.8852459016393439;0;0.7464788732394366;None;DSL;0.18823529411764706;Two Year;Yes;Bank Withdrawal;0.46869446293140654;0.4166666666666667;0.3333333333333333;0.5;0.0;0.0
5018;Yes;0;0.7377049180327866;1;0.11267605633802817;None;Cable;0.8941176470588235;Month-to-Month;No;Credit Card;0.3291963169095976;0.0;0.0;0.3333333333333333;0.0;0.0
5019;No;0;0.21311475409835978;0;0.0;Offer E;DSL;0.3529411764705882;Month-to-Month;No;Credit Card;0.28189244732434754;0.08333333333333337;0.3333333333333333;0.16666666666666666;0.0;0.0
5020;Yes;0;0.9344262295081958;1;0.02816901408450704;Offer E;Cable;0.07058823529411765;Month-to-Month;Yes;Mailed Check;0.3769828790416359;0.25000000000000006;0.0;0.5;0.0;0.0
5021;No;0;0.6557377049180317;0;0.971830985915493;Offer A;Fiber Optic;0.3058823529411765;Two Year;Yes;Credit Card;0.9190466090848588;0.6666666666666667;1.0;1.0;0.0;0.0
5022;No;0;0.9180327868852451;0;0.7464788732394366;Offer B;Fiber Optic;0.3058823529411765;One Year;Yes;Credit Card;0.8558138854555961;0.16666666666666669;1.0;0.6666666666666666;0.0;0.0
5023;Yes;0;0.08196721311475308;1;0.7323943661971831;Offer B;Fiber Optic;0.07058823529411765;Month-to-Month;Yes;Bank Withdrawal;0.8220254071804174;0.8333333333333335;0.6666666666666666;0.5;0.0;0.0
5024;Yes;0;0.3606557377049171;1;0.4084507042253521;None;None;0.0;One Year;No;Bank Withdrawal;0.027030782620142912;0.5833333333333333;0.0;0.0;0.0;0.0
5025;No;0;0.21311475409835978;0;0.6619718309859155;None;Fiber Optic;0.023529411764705882;One Year;Yes;Bank Withdrawal;0.7940292394666979;0.8333333333333335;0.6666666666666666;0.5;0.0;0.0
5026;Yes;1;0.557377049180328;1;0.8591549295774649;Offer B;None;0.0;Two Year;No;Credit Card;0.03185770808802557;0.75;0.0;0.0;0.0;0.0
5027;No;0;0.3442622950819665;0;0.0;None;Cable;0.6941176470588235;Month-to-Month;Yes;Mailed Check;0.2756174442161;0.16666666666666669;0.3333333333333333;0.16666666666666666;0.0;0.0
5028;Yes;0;0.9672131147540988;1;0.9014084507042254;None;Fiber Optic;0.3529411764705882;One Year;Yes;Bank Withdrawal;0.8640196587509965;0.75;0.6666666666666666;0.6666666666666666;0.0;0.0
5029;Yes;1;0.5737704918032787;1;0.14084507042253522;None;Fiber Optic;0.15294117647058825;Month-to-Month;Yes;Credit Card;0.5922637549092027;0.9166666666666667;0.0;0.5;0.0;0.0
5030;Yes;0;0.9180327868852451;1;0.9154929577464789;Offer A;None;0.0;One Year;Yes;Bank Withdrawal;0.03475386336875519;0.6666666666666667;0.0;0.0;0.0;0.0
5031;No;0;0.6721311475409824;0;0.02816901408450704;None;Fiber Optic;0.12941176470588234;Month-to-Month;Yes;Bank Withdrawal;0.6048137611256976;0.9166666666666667;0.0;0.5;0.0;0.0
5032;No;0;0.11475409836065609;0;0.5352112676056339;Offer C;Cable;0.3058823529411765;Month-to-Month;Yes;Bank Withdrawal;0.23024434481800304;0.08333333333333337;0.6666666666666666;0.3333333333333333;0.0;0.0
5033;No;0;1.0;0;0.04225352112676056;None;DSL;0.3058823529411765;Month-to-Month;No;Credit Card;0.17618277957771716;0.4166666666666667;0.0;0.3333333333333333;0.0;0.15625
5034;Yes;0;0.9344262295081958;1;0.15492957746478872;None;DSL;0.058823529411764705;Month-to-Month;Yes;Bank Withdrawal;0.5541310437129296;0.75;1.0;0.5;0.0;0.0
5035;Yes;1;0.278688524590164;1;0.4366197183098592;None;Cable;0.16470588235294117;Month-to-Month;Yes;Bank Withdrawal;0.17763085721808197;0.5833333333333333;0.0;0.5;0.0;0.0
5036;No;0;0.9508196721311464;0;0.323943661971831;None;Fiber Optic;0.21176470588235294;Month-to-Month;Yes;Bank Withdrawal;0.7916157767327567;0.25000000000000006;1.0;0.5;0.0;0.0
5037;Yes;0;0.9672131147540988;1;0.971830985915493;None;Fiber Optic;0.18823529411764706;One Year;Yes;Bank Withdrawal;0.7554138357236366;0.5;0.3333333333333333;0.6666666666666666;0.0;0.0
5038;No;0;0.245901639344261;0;1.0;None;None;0.0;Two Year;No;Credit Card;0.03378847827517864;0.6666666666666667;0.0;0.0;0.0;0.0
5039;No;0;0.8524590163934427;0;0.19718309859154928;Offer D;None;0.0;Month-to-Month;Yes;Credit Card;0.08350581059437004;0.0;0.0;0.16666666666666666;0.0;0.0
5040;Yes;1;0.0;1;0.22535211267605634;Offer D;DSL;0.5529411764705883;Month-to-Month;No;Credit Card;0.5579925840872357;0.0;1.0;0.5;0.0;0.0
5041;No;0;0.5901639344262293;0;0.09859154929577466;Offer E;Fiber Optic;0.4823529411764706;Month-to-Month;Yes;Bank Withdrawal;0.836023491037277;0.08333333333333337;1.0;0.6666666666666666;0.0;0.0
5042;Yes;0;0.524590163934425;1;0.09859154929577466;None;None;0.0;One Year;No;Mailed Check;0.07385195965860472;0.4166666666666667;0.0;0.16666666666666666;0.0;0.0
5043;Yes;0;0.9180327868852451;1;0.33802816901408456;None;Cable;0.2823529411764706;One Year;Yes;Credit Card;0.2061097174785897;0.25000000000000006;0.3333333333333333;0.16666666666666666;0.0;0.05
5044;Yes;1;0.7540983606557372;1;0.1267605633802817;None;None;0.0;Month-to-Month;Yes;Credit Card;0.03185770808802557;0.5833333333333333;0.0;0.0;0.0;0.0
5045;No;0;0.3770491803278677;0;0.0;None;None;0.0;Month-to-Month;No;Credit Card;0.03185770808802557;0.16666666666666669;0.0;0.0;0.0;0.0
5046;Yes;0;0.2622950819672134;1;1.0;Offer A;None;0.0;Two Year;No;Credit Card;0.09364235407692367;0.0;0.0;0.16666666666666666;0.0;0.0
5047;Yes;0;0.21311475409835978;1;0.5915492957746479;Offer B;DSL;0.6;One Year;Yes;Credit Card;0.5324098791074576;0.08333333333333337;0.6666666666666666;0.6666666666666666;0.0;0.0
5048;Yes;0;0.4098360655737707;1;1.0;None;Cable;0.5411764705882353;Two Year;Yes;Bank Withdrawal;0.6463253201494885;0.08333333333333337;1.0;0.8333333333333333;0.0;0.0
5049;Yes;0;0.32786885245901587;1;0.11267605633802817;Offer E;DSL;0.3529411764705882;One Year;No;Credit Card;0.30747515230412564;0.16666666666666669;0.0;0.3333333333333333;1.0;0.0
5050;Yes;0;0.04918032786885185;1;0.6901408450704226;Offer B;Fiber Optic;0.21176470588235294;One Year;No;Bank Withdrawal;0.7978907798410042;0.4166666666666667;1.0;0.5;0.0;0.0
5051;Yes;1;0.6557377049180317;1;0.9577464788732395;Offer A;Cable;0.24705882352941178;One Year;No;Credit Card;0.5218815851521486;0.6666666666666667;0.3333333333333333;0.8333333333333333;0.0;0.0
5052;No;1;0.21311475409835978;0;0.19718309859154928;None;DSL;0.3411764705882353;One Year;No;Credit Card;0.4643502300103121;0.16666666666666669;0.6666666666666666;0.5;0.0;0.0
5053;Yes;0;0.21311475409835978;1;0.35211267605633806;None;Cable;0.2;One Year;No;Credit Card;0.42428674862688603;0.9166666666666667;0.3333333333333333;0.3333333333333333;0.0;0.0
